1,0.302746479002167
2,0.193413563989559
3,0.136688435039972
4,0.107201575391208
5,0.0918176338275885
6,0.0837356352585701
7,0.0794342987208196
8,0.077090441588652
9,0.0757600906542706
10,0.0749544932252419
11,0.0744205921254135
12,0.0740273641698224
13,0.0737069706381916
14,0.0734242872738591
15,0.0731611280999047
16,0.0729080771232233
17,0.0726602591080194
18,0.0724151498463925
19,0.0721714424014479
20,0.0719284600919821
21,0.0716858525587369
22,0.0714434383992568
23,0.0712011236903862
24,0.0709588598023956
25,0.0707166215566417
26,0.0704743959166478
27,0.0702321761325848
28,0.0699899587096624
29,0.0697477418384409
30,0.0695055245820058
31,0.0692633064552908
32,0.0690210872071404
33,0.068778866707504
34,0.0685366448890434
35,0.0682944217168853
36,0.0680521971729888
37,0.0678099712479963
38,0.0675677439370403
39,0.0673255152376342
40,0.0670832851484633
41,0.0668410536688455
42,0.0665988207984256
43,0.0663565865370188
44,0.0661143508845186
45,0.0658721138408751
46,0.06562987540606
47,0.0653876355800378
48,0.0651453943627942
49,0.0649031517543364
50,0.0646609077546287
51,0.0644186623636855
52,0.0641764155814926
53,0.0639341674080285
54,0.0636919178433004
55,0.0634496668872941
56,0.0632074145399955
57,0.0629651608014115
58,0.0627229056715279
59,0.0624806491503236
60,0.0622383912378126
61,0.0619961319339666
62,0.0617538712387926
63,0.0615116091522694
64,0.061269345674404
65,0.0610270808051752
66,0.0607848145445899
67,0.06054254689262
68,0.0603002778492723
69,0.0600580074145327
70,0.0598157355884013
71,0.0595734623708566
72,0.0593311877618987
73,0.0590889117615205
74,0.058846634369722
75,0.0586043555864748
76,0.0583620754117788
77,0.0581197938456413
78,0.0578775108880336
79,0.0576352265389559
80,0.0573929407984082
81,0.0571506536663691
82,0.0569083651428315
83,0.0566660752278096
84,0.0564237839212609
85,0.0561814912231995
86,0.0559391971336183
87,0.0556969016524889
88,0.0554546047798326
89,0.0552123065156138
90,0.0549700068598469
91,0.0547277058125104
92,0.0544854033736044
93,0.0542430995431147
94,0.0540007943210341
95,0.0537584877073556
96,0.0535161797020791
97,0.0532738703051834
98,0.0530315595166684
99,0.0527892473365057
100,0.0525469337647309
101,0.0523046188012941
102,0.0520623024462168
103,0.0518199846994634
104,0.0515776655610551
105,0.0513353450309637
106,0.051093023109182
107,0.0508506997957028
108,0.0506083750905333
109,0.0503660489936522
110,0.0501237215050523
111,0.0498813926247337
112,0.0496390623526679
113,0.0493967306888692
114,0.0491543976333233
115,0.0489120631860089
116,0.0486697273469403
117,0.048427390116089
118,0.0481850514934621
119,0.0479427114790454
120,0.0477003700728389
121,0.0474580272748142
122,0.0472156830849855
123,0.0469733375033243
124,0.0467309905298379
125,0.046488642164519
126,0.0462462924073535
127,0.0460039412583342
128,0.0457615887174541
129,0.045519234784706
130,0.0452768794600757
131,0.0450345227435633
132,0.0447921646351475
133,0.0445498051348423
134,0.0443074442426266
135,0.0440650819584931
136,0.0438227182824349
137,0.0435803532144448
138,0.0433379867545085
139,0.0430956189026261
140,0.0428532496587763
141,0.0426108790229733
142,0.0423685069952029
143,0.0421261335754295
144,0.0418837587636887
145,0.0416413825599378
146,0.041399004964191
147,0.04115662597642
148,0.0409142455966318
149,0.0406718638248122
150,0.0404294806609613
151,0.0401870961050648
152,0.0399447101571084
153,0.0397023228170994
154,0.0394599340850164
155,0.0392175439608593
156,0.038975152444614
157,0.0387327595362734
158,0.0384903652358304
159,0.0382479695432849
160,0.0380055724586228
161,0.0377631739818298
162,0.037520774112906
163,0.0372783728518442
164,0.0370359701986303
165,0.036793566153257
166,0.0365511607157174
167,0.0363087538860114
168,0.0360663456641177
169,0.0358239360500363
170,0.0355815250437601
171,0.0353391126452749
172,0.0350966988545878
173,0.0348542836716703
174,0.0346118670965296
175,0.0343694491291373
176,0.0341270297695146
177,0.0338846090176332
178,0.0336421868734931
179,0.0333997633370799
180,0.0331573384083939
181,0.0329149120874206
182,0.0326724843741601
183,0.0324300552685841
184,0.0321876247707138
185,0.0319451928805208
186,0.031702759597998
187,0.0314603249231524
188,0.0312178888559558
189,0.0309754513964151
190,0.0307330125445162
191,0.030490572300252
192,0.0302481306636224
193,0.030005687634592
194,0.0297632432131891
195,0.0295207973993854
196,0.0292783501931808
197,0.029035901594554
198,0.0287934516035122
199,0.0285510002200482
200,0.0283085474441336
201,0.0280660932757826
202,0.0278236377149739
203,0.0275811807617075
204,0.0273387224159691
205,0.0270962626777518
206,0.0268538015470554
207,0.0266113390238658
208,0.0263688751081759
209,0.0261264097999785
210,0.0258839430992523
211,0.0256414750060046
212,0.025399005520228
213,0.0251565346419156
214,0.0249140623710531
215,0.0246715887076263
216,0.0244291136516424
217,0.0241866372030799
218,0.0239441593619318
219,0.0237016801282053
220,0.0234591995018718
221,0.0232167174829456
222,0.0229742340713912
223,0.0227317492672228
224,0.0224892630704261
225,0.0222467754809941
226,0.0220042864989196
227,0.0217617961241885
228,0.0215193043567936
229,0.0212768111967421
230,0.0210343166439984
231,0.0207918206985767
232,0.0205493233604557
233,0.0203068246296425
234,0.0200643245061158
235,0.0198218229898686
236,0.0195793200809078
237,0.0193368157792122
238,0.0190943100847676
239,0.0188518029975739
240,0.0186092945176242
241,0.0183667846449111
242,0.0181242733794278
243,0.017881760721167
244,0.0176392466701074
245,0.0173967312262562
246,0.0171542143895991
247,0.0169116961601361
248,0.0166691765378388
249,0.0164266555227215
250,0.0161841331147627
251,0.0159416093139626
252,0.015699084120314
253,0.0154565575337955
254,0.0152140295544072
255,0.0149715001821491
256,0.014728969417007
